age,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
25,bachelors,13,notMarried,White,Male,0,0,40,<=50K
58,bachelors,13,married,White,Male,0,0,70,>50K
23,someCollege,10,notMarried,White,Male,0,0,45,<=50K
63,nonHSgrad,3,notMarried,Asian-Pac-Islander,Female,0,0,19,<=50K
23,nonHSgrad,5,notMarried,White,Male,0,0,40,<=50K
51,masters,14,married,White,Male,15024,0,50,>50K
75,nonHSgrad,1,notMarried,Asian-Pac-Islander,Female,0,0,48,<=50K
52,someCollege,10,notMarried,White,Female,0,0,50,<=50K
69,HSgrad,9,married,White,Male,0,0,10,<=50K
52,doctorate,16,married,White,Male,0,0,40,>50K
40,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
34,doctorate,16,married,White,Male,0,0,50,>50K
21,someCollege,10,notMarried,White,Female,0,0,8,<=50K
30,bachelors,13,notMarried,White,Female,0,0,40,<=50K
46,nonHSgrad,3,married,Amer-Indian-Eskimo,Male,0,1902,40,<=50K
21,someCollege,10,notMarried,White,Female,0,0,16,<=50K
44,HSgrad,9,married,White,Male,0,0,40,<=50K
51,HSgrad,9,married,White,Female,3908,0,40,<=50K
40,HSgrad,9,notMarried,White,Female,0,0,32,<=50K
33,HSgrad,9,married,White,Male,0,0,37,<=50K
22,HSgrad,9,married,White,Male,0,0,60,<=50K
23,HSgrad,9,married,White,Male,0,0,30,<=50K
75,someCollege,10,married,White,Male,0,0,30,<=50K
55,nonHSgrad,7,notMarried,White,Female,0,0,40,<=50K
24,someCollege,10,notMarried,White,Male,0,0,20,<=50K
45,someCollege,10,notMarried,White,Male,27828,0,56,>50K
31,HSgrad,9,notMarried,White,Male,0,0,24,<=50K
49,HSgrad,9,married,White,Male,0,0,40,>50K
26,bachelors,13,notMarried,White,Female,0,0,40,<=50K
61,masters,14,married,White,Male,3103,0,50,<=50K
44,masters,14,married,White,Male,3908,0,50,<=50K
28,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
79,HSgrad,9,married,White,Male,0,0,40,>50K
51,HSgrad,9,notMarried,Black,Female,0,0,30,<=50K
44,doctorate,16,married,White,Male,0,0,60,<=50K
24,bachelors,13,notMarried,White,Male,0,0,40,<=50K
46,someCollege,10,married,White,Male,0,0,40,>50K
36,HSgrad,9,notMarried,Asian-Pac-Islander,Female,0,0,20,<=50K
23,nonHSgrad,8,notMarried,White,Female,0,0,38,<=50K
25,nonHSgrad,4,married,White,Male,0,0,40,<=50K
48,someCollege,10,married,Black,Male,0,0,8,<=50K
18,nonHSgrad,7,notMarried,Black,Female,0,0,24,<=50K
25,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
19,HSgrad,9,notMarried,White,Male,2176,0,45,<=50K
26,bachelors,13,married,White,Male,0,2002,40,<=50K
33,HSgrad,9,notMarried,White,Male,0,0,35,<=50K
42,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
22,someCollege,10,notMarried,White,Female,0,0,40,<=50K
36,bachelors,13,married,White,Male,0,0,40,>50K
33,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
34,HSgrad,9,married,White,Male,0,0,70,<=50K
33,masters,14,married,White,Male,0,0,45,<=50K
62,profSchool,15,married,White,Male,0,0,15,>50K
30,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
22,someCollege,10,notMarried,White,Female,0,0,40,<=50K
34,assoc,11,notMarried,White,Male,0,0,40,<=50K
43,HSgrad,9,notMarried,White,Female,0,0,60,<=50K
25,bachelors,13,notMarried,White,Male,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
28,assoc,12,notMarried,Black,Female,0,0,40,<=50K
28,someCollege,10,notMarried,White,Female,0,0,45,<=50K
25,HSgrad,9,notMarried,Black,Female,0,0,25,<=50K
40,HSgrad,9,married,White,Male,0,0,40,>50K
35,nonHSgrad,5,married,Other,Male,0,0,40,<=50K
48,nonHSgrad,4,notMarried,White,Male,0,0,50,<=50K
63,HSgrad,9,married,White,Male,2290,0,20,<=50K
31,bachelors,13,married,White,Female,0,0,40,>50K
36,assoc,12,married,White,Male,0,0,45,<=50K
39,someCollege,10,married,White,Male,0,0,40,<=50K
24,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
32,bachelors,13,notMarried,White,Male,0,0,35,<=50K
46,nonHSgrad,1,married,White,Female,0,0,40,<=50K
19,HSgrad,9,notMarried,White,Male,0,0,35,<=50K
30,someCollege,10,notMarried,Asian-Pac-Islander,Male,0,0,40,<=50K
35,assoc,11,notMarried,White,Male,0,0,40,<=50K
23,bachelors,13,notMarried,White,Male,0,0,55,<=50K
33,HSgrad,9,married,White,Male,0,0,55,<=50K
25,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
64,HSgrad,9,married,Asian-Pac-Islander,Male,0,0,35,>50K
18,HSgrad,9,notMarried,Asian-Pac-Islander,Female,0,0,20,<=50K
59,nonHSgrad,7,married,White,Male,0,0,40,<=50K
45,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
30,doctorate,16,notMarried,White,Female,0,0,15,<=50K
24,nonHSgrad,3,notMarried,White,Female,0,0,40,<=50K
22,HSgrad,9,notMarried,White,Female,0,0,35,<=50K
49,someCollege,10,married,Asian-Pac-Islander,Male,0,0,56,>50K
35,nonHSgrad,8,married,White,Male,0,0,40,<=50K
48,masters,14,notMarried,White,Female,0,1380,40,<=50K
18,nonHSgrad,8,notMarried,White,Female,0,0,20,<=50K
35,someCollege,10,married,White,Male,0,0,40,<=50K
27,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
28,bachelors,13,notMarried,Black,Male,0,0,60,<=50K
21,someCollege,10,notMarried,Asian-Pac-Islander,Male,0,0,40,<=50K
26,someCollege,10,notMarried,Black,Female,0,0,50,<=50K
44,bachelors,13,married,White,Male,0,1848,40,>50K
39,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
40,bachelors,13,notMarried,White,Male,0,0,40,<=50K
70,bachelors,13,married,White,Male,20051,0,35,>50K
34,masters,14,notMarried,White,Female,0,0,50,<=50K
34,assoc,12,notMarried,Black,Male,0,0,40,<=50K
66,someCollege,10,married,White,Male,0,0,50,<=50K
40,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
61,HSgrad,9,married,White,Male,0,1887,40,>50K
59,nonHSgrad,4,married,White,Male,0,0,40,<=50K
28,masters,14,notMarried,Black,Female,0,0,40,<=50K
47,HSgrad,9,married,White,Male,0,0,40,>50K
33,bachelors,13,married,White,Male,0,0,60,>50K
18,nonHSgrad,7,notMarried,White,Male,0,0,20,<=50K
25,nonHSgrad,5,notMarried,White,Male,914,0,40,<=50K
22,someCollege,10,notMarried,White,Male,0,0,20,<=50K
40,bachelors,13,married,Black,Male,0,0,40,>50K
68,HSgrad,9,married,White,Male,0,0,25,<=50K
30,assoc,12,notMarried,White,Female,0,1762,40,<=50K
73,nonHSgrad,4,married,White,Male,6418,0,99,>50K
45,nonHSgrad,4,married,White,Male,0,0,10,<=50K
23,nonHSgrad,7,notMarried,Black,Male,0,0,35,<=50K
40,bachelors,13,married,White,Male,0,0,45,>50K
39,bachelors,13,married,White,Male,0,1977,40,>50K
23,someCollege,10,married,White,Male,0,0,40,<=50K
51,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
53,HSgrad,9,married,White,Male,0,0,45,<=50K
24,bachelors,13,notMarried,White,Male,0,0,35,<=50K
53,bachelors,13,notMarried,White,Male,0,0,40,<=50K
49,doctorate,16,married,White,Male,0,0,60,<=50K
34,HSgrad,9,married,White,Male,0,0,40,<=50K
37,HSgrad,9,married,White,Male,0,0,47,<=50K
40,assoc,11,married,White,Male,0,0,40,<=50K
23,someCollege,10,notMarried,White,Female,0,0,6,<=50K
36,masters,14,notMarried,White,Male,13550,0,50,>50K
35,bachelors,13,notMarried,Asian-Pac-Islander,Female,4650,0,40,<=50K
53,bachelors,13,notMarried,Black,Female,0,0,50,>50K
42,someCollege,10,notMarried,White,Male,0,0,65,>50K
32,masters,14,married,White,Female,0,0,40,<=50K
33,HSgrad,9,notMarried,Other,Female,0,0,65,<=50K
59,HSgrad,9,notMarried,Black,Male,0,0,60,<=50K
36,someCollege,10,married,White,Male,0,0,44,<=50K
37,profSchool,15,married,White,Male,0,0,40,>50K
31,someCollege,10,notMarried,White,Male,0,0,45,<=50K
46,bachelors,13,married,White,Male,0,0,40,<=50K
44,bachelors,13,notMarried,Asian-Pac-Islander,Female,0,0,38,<=50K
27,bachelors,13,married,White,Male,0,1485,60,>50K
29,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
39,someCollege,10,married,White,Male,0,0,40,<=50K
62,HSgrad,9,married,White,Male,0,0,65,<=50K
48,masters,14,notMarried,White,Female,0,0,40,>50K
42,HSgrad,9,notMarried,Black,Female,0,0,25,<=50K
60,masters,14,married,White,Male,0,0,48,>50K
35,bachelors,13,notMarried,White,Female,0,0,40,<=50K
39,someCollege,10,notMarried,White,Male,0,0,40,<=50K
34,assoc,12,married,White,Female,0,0,36,<=50K
22,someCollege,10,notMarried,Black,Male,0,0,22,<=50K
18,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
44,assoc,11,married,White,Male,0,0,40,>50K
44,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
49,bachelors,13,notMarried,White,Female,0,625,40,<=50K
21,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
49,assoc,11,notMarried,Black,Male,0,0,40,<=50K
52,nonHSgrad,7,notMarried,White,Male,0,0,40,<=50K
39,bachelors,13,married,White,Male,0,1887,40,>50K
23,bachelors,13,notMarried,White,Male,0,0,40,<=50K
54,HSgrad,9,married,White,Male,0,0,49,<=50K
31,HSgrad,9,notMarried,White,Female,0,0,25,<=50K
30,masters,14,notMarried,Black,Female,0,0,20,<=50K
21,someCollege,10,notMarried,White,Male,0,0,40,<=50K
38,bachelors,13,married,Asian-Pac-Islander,Male,0,0,40,>50K
51,someCollege,10,married,White,Male,0,0,40,>50K
34,doctorate,16,married,White,Male,0,0,50,>50K
22,bachelors,13,notMarried,White,Female,0,0,30,<=50K
20,someCollege,10,notMarried,White,Female,0,0,45,<=50K
26,bachelors,13,notMarried,White,Male,0,1974,55,<=50K
26,someCollege,10,notMarried,White,Female,0,0,35,<=50K
41,someCollege,10,married,White,Male,0,0,40,>50K
35,bachelors,13,married,White,Male,0,0,40,>50K
27,someCollege,10,notMarried,White,Male,0,0,40,<=50K
65,someCollege,10,married,White,Male,0,0,40,<=50K
31,nonHSgrad,7,married,White,Male,0,0,65,<=50K
45,profSchool,15,married,White,Male,0,0,35,>50K
37,assoc,12,married,White,Male,0,0,50,>50K
47,HSgrad,9,married,White,Male,0,1887,45,>50K
47,assoc,12,married,White,Male,0,0,50,>50K
33,HSgrad,9,married,White,Male,0,0,40,<=50K
40,nonHSgrad,6,married,Black,Male,0,0,40,<=50K
38,someCollege,10,married,Asian-Pac-Islander,Male,0,0,40,>50K
21,someCollege,10,notMarried,White,Male,0,0,40,<=50K
40,HSgrad,9,married,White,Male,0,0,40,<=50K
33,HSgrad,9,notMarried,Black,Male,0,0,55,<=50K
29,someCollege,10,notMarried,White,Male,0,0,52,<=50K
41,someCollege,10,notMarried,White,Male,0,0,35,<=50K
20,someCollege,10,notMarried,White,Female,0,0,30,<=50K
20,someCollege,10,notMarried,White,Male,0,0,54,<=50K
34,nonHSgrad,6,married,White,Male,0,0,40,<=50K
78,bachelors,13,married,White,Male,9386,0,45,>50K
46,HSgrad,9,married,White,Male,0,0,40,>50K
40,assoc,11,married,White,Male,0,0,40,>50K
59,someCollege,10,married,White,Male,0,0,40,>50K
23,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
23,someCollege,10,notMarried,White,Male,0,0,24,<=50K
47,someCollege,10,married,White,Male,0,0,30,<=50K
31,bachelors,13,married,White,Male,0,0,38,>50K
42,someCollege,10,married,White,Male,0,0,56,>50K
46,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,44,<=50K
21,HSgrad,9,married,White,Male,0,0,40,<=50K
55,HSgrad,9,married,White,Male,0,0,40,>50K
38,assoc,11,notMarried,White,Female,0,0,40,<=50K
44,masters,14,married,White,Male,0,0,40,<=50K
61,someCollege,10,notMarried,White,Male,0,0,50,>50K
38,bachelors,13,notMarried,White,Male,0,0,40,<=50K
50,bachelors,13,married,White,Male,0,0,45,>50K
53,masters,14,married,White,Male,0,0,40,>50K
37,HSgrad,9,married,Black,Male,0,0,36,>50K
49,masters,14,married,White,Male,0,0,45,>50K
30,someCollege,10,married,White,Male,0,0,40,>50K
19,assoc,11,notMarried,White,Female,0,0,40,<=50K
59,HSgrad,9,notMarried,White,Male,0,0,20,<=50K
43,bachelors,13,married,White,Male,0,0,40,<=50K
29,bachelors,13,married,White,Male,0,0,60,<=50K
49,profSchool,15,married,White,Male,0,0,45,<=50K
36,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
26,nonHSgrad,7,notMarried,Black,Male,1055,0,32,<=50K
18,someCollege,10,notMarried,White,Female,0,0,20,<=50K
60,someCollege,10,notMarried,White,Female,0,0,15,<=50K
43,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
42,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
41,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
55,masters,14,married,White,Male,0,1977,40,>50K
31,bachelors,13,notMarried,White,Female,0,0,40,<=50K
20,someCollege,10,notMarried,White,Male,0,0,40,<=50K
37,masters,14,married,White,Male,0,0,40,>50K
51,someCollege,10,married,White,Male,0,0,55,<=50K
28,someCollege,10,married,White,Male,0,1902,55,>50K
24,assoc,11,notMarried,White,Female,0,0,40,<=50K
21,someCollege,10,notMarried,White,Female,0,0,30,<=50K
21,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
20,someCollege,10,notMarried,White,Female,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Female,0,0,45,<=50K
30,someCollege,10,married,White,Male,0,0,40,<=50K
44,HSgrad,9,married,White,Male,0,0,30,<=50K
45,bachelors,13,married,Asian-Pac-Islander,Male,0,0,40,>50K
42,nonHSgrad,6,married,White,Male,0,0,40,<=50K
36,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
32,bachelors,13,notMarried,White,Female,0,0,40,<=50K
33,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
27,nonHSgrad,5,married,White,Male,0,0,32,<=50K
17,nonHSgrad,6,notMarried,White,Female,0,0,15,<=50K
45,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
41,bachelors,13,married,White,Male,0,0,40,<=50K
19,someCollege,10,notMarried,White,Female,0,0,35,<=50K
45,assoc,11,notMarried,White,Female,0,0,8,<=50K
41,doctorate,16,married,White,Male,99999,0,70,>50K
34,HSgrad,9,married,White,Female,0,1740,35,<=50K
33,bachelors,13,notMarried,White,Male,0,0,60,>50K
17,nonHSgrad,6,notMarried,Other,Female,0,0,20,<=50K
51,bachelors,13,notMarried,White,Female,0,0,60,<=50K
33,HSgrad,9,notMarried,White,Male,0,0,20,<=50K
23,someCollege,10,notMarried,White,Female,0,0,18,<=50K
52,bachelors,13,married,White,Male,0,0,30,>50K
36,someCollege,10,notMarried,White,Female,0,0,32,<=50K
25,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
38,someCollege,10,married,White,Female,0,0,20,<=50K
64,nonHSgrad,5,notMarried,White,Male,0,0,45,<=50K
42,masters,14,married,White,Male,7688,0,40,>50K
29,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
26,bachelors,13,notMarried,White,Female,0,0,38,<=50K
38,HSgrad,9,married,White,Male,0,0,24,<=50K
24,nonHSgrad,6,notMarried,White,Male,0,0,30,<=50K
43,someCollege,10,married,White,Male,0,0,40,>50K
38,nonHSgrad,6,married,White,Male,3103,0,40,>50K
28,bachelors,13,married,White,Male,0,0,45,>50K
18,someCollege,10,notMarried,White,Female,0,0,25,<=50K
44,assoc,11,married,Black,Male,0,0,40,<=50K
81,HSgrad,9,married,White,Male,0,0,18,<=50K
55,HSgrad,9,married,White,Male,0,0,40,>50K
52,nonHSgrad,7,notMarried,Black,Female,0,0,40,<=50K
31,bachelors,13,married,White,Male,0,0,40,>50K
35,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
39,HSgrad,9,notMarried,Black,Female,0,0,36,<=50K
27,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
23,someCollege,10,notMarried,White,Male,0,0,15,<=50K
26,nonHSgrad,7,notMarried,White,Male,2907,0,50,<=50K
33,assoc,11,notMarried,White,Male,0,0,40,<=50K
39,someCollege,10,notMarried,White,Female,0,0,40,<=50K
44,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
38,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
18,nonHSgrad,8,notMarried,White,Male,0,0,15,<=50K
54,HSgrad,9,notMarried,White,Female,0,0,15,<=50K
45,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
43,masters,14,married,Asian-Pac-Islander,Male,0,0,40,>50K
23,bachelors,13,notMarried,White,Female,0,0,40,<=50K
37,someCollege,10,notMarried,White,Male,2174,0,40,<=50K
33,nonHSgrad,7,married,White,Male,0,0,50,<=50K
45,bachelors,13,married,White,Male,0,0,50,>50K
32,bachelors,13,notMarried,White,Male,0,0,55,<=50K
47,nonHSgrad,4,married,White,Male,0,0,40,<=50K
44,assoc,12,married,White,Male,0,0,40,>50K
22,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
17,nonHSgrad,7,notMarried,White,Male,0,0,30,<=50K
64,doctorate,16,married,White,Male,0,1902,60,>50K
30,bachelors,13,married,White,Male,0,0,45,>50K
51,bachelors,13,married,White,Male,0,0,70,>50K
26,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
31,someCollege,10,notMarried,White,Female,0,1504,40,<=50K
50,nonHSgrad,7,married,White,Male,0,0,40,<=50K
18,someCollege,10,notMarried,White,Male,594,0,10,<=50K
63,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
48,assoc,11,married,White,Male,0,0,43,>50K
37,bachelors,13,married,White,Male,0,2415,50,>50K
51,HSgrad,9,married,White,Male,0,0,28,<=50K
29,HSgrad,9,notMarried,White,Female,0,0,38,<=50K
69,masters,14,married,White,Male,0,0,25,<=50K
56,HSgrad,9,married,White,Male,0,0,60,<=50K
26,bachelors,13,married,White,Female,0,0,40,<=50K
39,masters,14,married,White,Male,7298,0,40,>50K
42,HSgrad,9,notMarried,White,Female,0,0,22,<=50K
41,HSgrad,9,married,White,Male,0,0,40,>50K
45,HSgrad,9,married,White,Male,0,1887,40,>50K
23,someCollege,10,notMarried,White,Male,0,0,40,<=50K
29,bachelors,13,notMarried,White,Male,0,0,50,>50K
34,someCollege,10,married,White,Male,0,0,50,<=50K
31,bachelors,13,married,White,Female,0,1902,20,>50K
46,bachelors,13,married,White,Female,0,0,40,>50K
46,HSgrad,9,married,White,Female,0,0,25,<=50K
33,nonHSgrad,3,notMarried,White,Female,0,0,40,<=50K
46,assoc,11,married,White,Male,0,0,40,<=50K
26,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
49,bachelors,13,notMarried,White,Female,0,0,50,<=50K
66,HSgrad,9,notMarried,Other,Female,0,0,35,<=50K
55,HSgrad,9,married,White,Female,0,1887,40,>50K
35,HSgrad,9,married,White,Male,0,0,40,<=50K
27,someCollege,10,notMarried,White,Female,0,0,40,<=50K
31,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
47,someCollege,10,notMarried,White,Female,0,0,16,<=50K
48,HSgrad,9,married,White,Male,0,0,40,>50K
27,someCollege,10,notMarried,White,Female,0,0,56,<=50K
38,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
27,HSgrad,9,married,White,Female,0,0,40,<=50K
23,assoc,12,notMarried,White,Male,0,1721,20,<=50K
17,nonHSgrad,8,notMarried,White,Male,0,0,15,<=50K
44,bachelors,13,married,White,Male,0,0,40,>50K
26,HSgrad,9,married,White,Male,0,0,48,<=50K
37,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
49,bachelors,13,married,White,Male,0,0,55,>50K
42,HSgrad,9,married,White,Male,0,0,40,>50K
26,bachelors,13,notMarried,White,Female,0,0,40,<=50K
73,assoc,11,married,White,Female,0,0,32,<=50K
44,someCollege,10,married,White,Male,0,0,40,<=50K
47,masters,14,notMarried,White,Female,0,0,40,<=50K
28,someCollege,10,notMarried,White,Female,0,0,20,<=50K
49,someCollege,10,notMarried,White,Male,0,0,40,<=50K
17,HSgrad,9,notMarried,White,Female,0,0,20,<=50K
42,someCollege,10,notMarried,White,Male,0,0,40,<=50K
30,nonHSgrad,6,married,White,Male,0,0,40,<=50K
36,assoc,11,married,Asian-Pac-Islander,Male,0,0,37,<=50K
53,bachelors,13,notMarried,White,Female,0,0,40,<=50K
23,HSgrad,9,married,Black,Male,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
32,nonHSgrad,7,notMarried,Amer-Indian-Eskimo,Male,13550,0,60,>50K
39,bachelors,13,notMarried,White,Female,0,0,50,>50K
40,masters,14,married,White,Male,0,0,60,<=50K
28,someCollege,10,married,White,Male,0,0,40,<=50K
32,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
42,someCollege,10,notMarried,White,Female,0,0,40,<=50K
35,bachelors,13,notMarried,White,Female,0,0,43,<=50K
35,nonHSgrad,8,notMarried,Black,Female,0,0,40,<=50K
21,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
71,nonHSgrad,4,notMarried,White,Male,6097,0,40,>50K
31,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
25,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Female,6849,0,40,<=50K
24,HSgrad,9,notMarried,White,Male,0,0,25,<=50K
69,someCollege,10,married,White,Male,0,0,25,<=50K
35,masters,14,married,Asian-Pac-Islander,Male,0,0,40,>50K
35,bachelors,13,married,White,Male,0,0,40,<=50K
42,bachelors,13,notMarried,White,Male,10520,0,50,>50K
51,assoc,11,married,White,Male,0,0,40,>50K
48,HSgrad,9,notMarried,White,Male,0,0,44,<=50K
49,assoc,11,married,White,Male,0,0,40,<=50K
53,assoc,12,married,White,Male,2407,0,99,<=50K
43,someCollege,10,married,White,Male,0,0,40,<=50K
53,bachelors,13,married,White,Male,0,0,40,>50K
35,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
36,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
34,masters,14,notMarried,White,Female,0,0,40,<=50K
48,someCollege,10,married,White,Male,0,0,40,>50K
53,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
37,someCollege,10,notMarried,White,Male,0,1504,40,<=50K
49,profSchool,15,notMarried,White,Female,0,0,40,<=50K
30,someCollege,10,married,White,Male,0,0,40,<=50K
41,HSgrad,9,married,White,Male,0,0,40,<=50K
25,someCollege,10,notMarried,White,Female,0,0,40,<=50K
24,someCollege,10,married,White,Male,0,0,65,<=50K
34,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
29,HSgrad,9,notMarried,White,Female,0,0,42,<=50K
23,bachelors,13,notMarried,Black,Female,0,0,45,<=50K
46,someCollege,10,notMarried,White,Male,0,0,42,<=50K
20,someCollege,10,notMarried,White,Female,0,0,15,<=50K
63,nonHSgrad,8,married,White,Male,0,0,40,<=50K
40,masters,14,married,White,Male,3103,0,50,<=50K
33,assoc,12,notMarried,White,Male,0,0,50,<=50K
24,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
36,someCollege,10,notMarried,White,Male,0,0,45,<=50K
25,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
54,nonHSgrad,5,married,White,Male,0,0,40,<=50K
50,bachelors,13,notMarried,White,Male,0,0,50,<=50K
58,bachelors,13,married,White,Male,0,0,40,<=50K
17,nonHSgrad,7,notMarried,White,Male,0,0,20,<=50K
40,HSgrad,9,married,White,Male,7688,0,50,>50K
27,bachelors,13,notMarried,White,Male,0,0,40,<=50K
20,HSgrad,9,notMarried,White,Female,0,0,26,<=50K
22,nonHSgrad,7,married,White,Male,0,0,35,<=50K
80,nonHSgrad,7,married,White,Male,0,0,25,<=50K
52,HSgrad,9,notMarried,White,Male,0,0,45,<=50K
40,bachelors,13,married,White,Male,7298,0,48,>50K
48,nonHSgrad,6,notMarried,White,Female,0,0,48,<=50K
62,HSgrad,9,married,White,Male,0,0,25,<=50K
32,assoc,12,married,White,Male,0,0,42,>50K
21,someCollege,10,notMarried,White,Female,0,0,28,<=50K
58,bachelors,13,married,White,Male,0,0,40,>50K
37,masters,14,married,White,Male,0,0,60,>50K
29,doctorate,16,married,White,Male,0,0,35,>50K
25,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
26,someCollege,10,notMarried,White,Male,0,0,40,<=50K
50,someCollege,10,married,White,Male,0,0,50,<=50K
30,bachelors,13,married,White,Male,0,0,40,>50K
30,bachelors,13,married,White,Male,0,0,80,<=50K
59,HSgrad,9,notMarried,White,Female,0,0,10,<=50K
36,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
37,masters,14,married,White,Male,0,0,50,>50K
42,bachelors,13,married,White,Female,0,0,40,>50K
34,bachelors,13,married,Black,Male,0,0,45,>50K
27,nonHSgrad,5,married,White,Male,0,0,40,<=50K
39,bachelors,13,married,White,Male,0,0,50,>50K
41,assoc,11,married,Asian-Pac-Islander,Male,7298,0,60,>50K
34,bachelors,13,married,Asian-Pac-Islander,Male,15024,0,70,>50K
41,someCollege,10,married,White,Male,0,0,40,<=50K
50,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
18,HSgrad,9,notMarried,White,Female,0,0,28,<=50K
23,bachelors,13,notMarried,White,Female,0,0,15,<=50K
26,HSgrad,9,married,White,Male,0,0,48,<=50K
