age,fnlwgt,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
34,150154,2,9,1,5,2,0,0,40,1
58,142076,2,9,1,5,2,4787,0,39,2
30,112139,2,9,2,5,2,0,0,40,1
53,149217,2,9,2,5,2,0,0,40,1
27,189974,3,10,1,5,1,0,0,20,1
23,109199,1,3,2,5,2,0,0,40,1
24,190290,4,11,2,5,2,0,0,45,1
36,189404,5,13,2,5,2,0,1977,35,2
33,428271,2,9,1,3,1,0,0,35,1
22,134192,3,10,1,5,1,0,0,10,1
47,168211,2,9,2,5,2,0,0,44,1
34,277314,4,12,2,3,2,0,1902,50,2
44,316120,7,15,1,5,2,0,0,40,2
41,107276,4,11,1,5,1,0,0,45,1
45,112453,2,9,1,2,2,0,0,4,1
24,346909,2,9,2,5,2,0,0,44,1
65,105017,5,13,2,5,2,0,0,40,1
45,317360,5,13,1,5,1,0,0,50,1
23,189017,5,13,1,5,2,0,0,55,1
54,138179,2,9,2,5,2,0,0,40,1
40,299813,1,7,1,5,1,0,0,37,1
45,265083,1,3,1,5,1,0,0,35,1
50,185846,2,9,2,5,2,0,0,40,1
40,184655,4,12,1,5,2,0,0,25,1
24,200295,3,10,1,5,2,0,0,40,1
42,117319,2,9,2,5,2,0,1672,40,1
50,63000,3,10,2,5,2,0,0,60,2
58,106942,3,10,1,5,2,0,0,40,1
47,52795,3,10,2,5,2,0,0,46,1
37,51264,8,16,2,5,2,0,0,99,2
37,410919,2,9,1,5,2,0,0,35,1
22,105592,4,12,1,5,2,0,0,45,1
29,183151,2,9,2,5,2,0,0,48,1
45,209912,5,13,2,2,2,0,0,40,2
49,275845,3,10,2,5,2,0,0,60,1
44,241851,4,11,2,5,2,4386,0,40,2
72,89299,2,9,1,5,1,0,0,16,1
63,106648,2,9,2,5,2,0,0,12,1
26,58426,2,9,2,5,2,0,0,50,1
58,121912,4,11,2,5,2,0,0,42,1
40,170730,2,9,2,5,2,0,0,50,1
56,257555,3,10,2,5,2,0,0,40,1
55,51499,3,10,2,5,2,0,0,72,1
28,195000,5,13,1,5,1,0,0,45,1
57,108741,2,9,2,5,1,0,0,40,1
37,184964,6,14,1,5,2,0,0,45,2
44,156815,2,9,1,5,1,0,0,40,1
31,49325,2,9,2,5,2,0,0,40,1
42,121718,3,10,2,5,2,0,0,40,1
18,172076,3,10,1,5,1,0,0,25,1
57,327901,1,6,2,5,2,0,0,40,1
53,215990,3,10,2,5,2,0,0,35,1
38,210866,2,9,2,5,2,0,0,44,2
33,322873,2,9,1,5,1,0,0,50,1
42,265698,6,14,1,5,1,0,0,40,1
70,26990,2,9,2,5,2,0,0,60,1
50,177896,2,9,2,5,2,0,0,50,1
50,189107,2,9,2,5,2,0,0,40,1
28,306830,4,12,2,5,2,0,0,40,1
72,39110,1,7,1,5,1,0,0,8,1
33,155475,2,9,2,5,2,0,0,40,1
47,135803,2,9,2,2,2,0,0,25,1
48,117849,3,10,2,5,2,0,0,40,2
64,339321,5,13,2,5,2,0,0,24,2
19,318822,1,7,1,5,1,0,0,35,1
48,174794,4,11,1,5,1,0,0,40,1
37,204277,2,9,2,5,2,0,1848,48,2
55,182460,2,9,2,5,2,15024,0,35,2
24,193920,6,14,1,5,1,0,0,45,1
42,91468,2,9,1,5,1,0,0,40,1
43,106760,2,9,2,5,1,0,0,50,2
34,375680,4,12,1,3,1,0,0,40,1
55,222615,6,14,2,5,2,0,0,60,1
22,190968,2,9,2,5,2,0,0,40,1
39,76767,3,10,1,5,1,0,0,60,1
50,203098,5,13,2,5,2,0,0,35,1
47,162187,3,10,2,5,2,0,1887,40,2
25,242729,5,13,1,5,1,0,0,20,1
52,253784,1,7,1,5,1,0,0,20,1
30,206051,2,9,2,5,2,0,0,40,1
37,181553,2,9,1,5,2,0,0,50,1
73,80986,2,9,2,5,2,0,0,20,1
50,200783,1,4,1,5,2,0,0,60,1
34,42596,3,10,2,5,2,0,0,45,1
24,464502,4,12,1,3,2,0,0,40,1
66,205724,3,10,2,5,2,0,0,24,2
22,446140,2,9,1,5,2,0,0,55,1
69,32287,1,6,2,5,2,0,0,25,1
23,56774,2,9,1,5,2,0,0,40,1
55,308118,5,13,1,5,1,0,0,40,1
35,176279,3,10,1,5,1,0,0,30,1
20,103277,3,10,1,5,1,0,0,35,1
70,225780,3,10,2,5,2,0,0,20,2
54,154728,4,11,2,5,2,7688,0,40,2
34,149943,2,9,1,2,2,0,0,40,1
38,22245,8,16,2,5,2,0,0,45,2
33,93056,1,4,1,5,2,0,0,40,1
43,270522,2,9,1,5,1,0,0,26,1
60,123218,3,10,2,5,2,0,0,40,1
81,123959,5,13,1,5,1,0,1668,3,1
32,103642,2,9,2,5,2,0,0,55,1
34,157747,2,9,2,5,2,0,0,45,1
46,154083,6,14,1,5,2,0,0,25,1
30,23037,3,10,1,1,2,0,0,84,1
23,226891,2,9,1,2,1,0,0,20,1
29,50028,3,10,2,5,2,0,0,40,1
51,138251,2,9,2,5,2,0,0,60,1
31,369825,1,4,1,5,2,0,0,25,1
36,44364,2,9,1,3,1,0,0,36,1
23,230704,3,10,1,3,2,0,0,22,1
35,42044,2,9,2,5,2,0,0,30,1
28,56340,6,14,1,5,1,0,0,40,1
33,156015,5,13,2,5,2,0,0,40,2
40,163434,3,10,2,5,2,0,0,40,1
27,85251,3,10,2,5,2,0,0,45,1
38,187411,2,9,2,5,2,0,0,40,2
47,155124,4,11,1,5,1,0,1669,40,1
25,396633,3,10,2,3,1,0,0,56,2
45,182313,5,13,2,5,2,7688,0,50,2
38,52596,3,10,1,3,1,0,0,40,1
66,260111,3,10,2,5,2,0,0,40,2
65,143570,3,10,1,3,1,0,0,40,1
30,160634,4,11,1,5,2,0,0,40,2
54,29909,1,7,2,5,1,0,0,43,1
49,94215,1,8,1,5,1,0,0,40,1
41,151990,4,11,2,5,1,0,0,15,2
48,188081,2,9,2,5,2,0,0,40,2
23,218445,1,3,1,5,1,0,0,12,1
77,235775,2,9,2,5,2,0,0,25,1
19,98605,3,10,1,5,1,0,0,20,1
30,188398,2,9,2,5,1,0,0,30,1
41,140365,5,13,2,5,2,0,1902,55,2
35,202950,2,9,2,5,2,0,0,55,2
20,218215,3,10,1,5,1,0,0,40,1
66,197816,5,13,2,5,2,10605,0,40,2
49,147002,2,9,1,5,1,0,0,40,1
52,138497,5,13,2,5,2,0,0,45,2
24,57711,6,14,2,5,1,0,0,35,2
50,169925,2,9,2,5,2,0,0,15,1
22,72310,1,7,1,5,2,0,0,65,1
19,170800,3,10,1,5,2,0,0,20,1
39,215095,1,7,1,5,1,0,0,30,1
45,480717,5,13,2,2,2,0,0,38,1
61,34632,5,13,1,5,2,0,0,30,1
45,140664,4,12,1,5,2,0,0,55,1
36,177858,5,13,2,5,2,0,0,40,1
40,160369,6,14,2,5,2,0,2415,45,2
38,129102,2,9,2,5,2,0,0,50,1
52,278522,3,10,2,3,2,0,0,40,1
29,124953,4,11,2,5,2,0,0,42,2
33,63184,2,9,1,5,2,0,0,40,1
40,165815,3,10,1,5,2,0,0,40,1
34,248584,2,9,1,5,2,0,0,55,1
46,226871,5,13,1,3,2,0,0,50,2
44,267717,6,14,2,5,2,15024,0,45,2
19,60367,2,9,1,5,1,0,0,13,1
44,134120,2,9,2,5,1,0,0,40,2
40,95639,2,9,1,1,2,0,0,40,1
20,132053,3,10,1,5,1,0,0,2,1
24,138768,4,12,1,5,2,0,0,30,1
76,203910,2,9,1,5,2,0,0,17,1
20,109952,2,9,2,5,2,0,0,40,1
33,155781,7,15,1,5,2,0,0,40,2
31,49398,3,10,2,5,2,0,0,40,1
33,159303,2,9,1,5,1,0,0,40,1
19,248339,2,9,1,5,2,0,0,35,1
29,190539,5,13,1,5,2,0,1590,50,1
30,183620,2,9,2,5,2,0,0,45,1
48,25468,6,14,1,5,2,99999,0,50,2
42,201495,5,13,2,5,2,0,0,40,1
37,52221,1,7,2,5,2,0,0,40,1
54,96460,2,9,2,5,2,7688,0,60,2
42,325353,4,12,2,5,2,7688,0,42,2
28,176027,2,9,1,5,1,0,0,28,1
42,266135,3,10,2,5,2,0,0,52,2
60,194252,6,14,2,5,1,3103,0,40,2
76,164835,2,9,1,5,1,0,0,25,1
21,363192,4,11,1,5,1,0,0,40,1
29,31360,3,10,1,5,2,0,0,40,1
43,63503,5,13,2,5,2,0,0,40,2
44,157614,2,9,1,5,2,0,0,38,1
45,160647,5,13,1,5,1,4687,0,35,2
38,363395,3,10,1,3,1,0,0,40,1
28,338376,3,10,2,5,2,0,0,50,2
29,87523,2,9,1,5,1,0,0,40,1
20,280714,3,10,1,5,2,0,0,40,1
49,119565,6,14,2,5,2,0,0,40,2
36,171482,3,10,2,5,2,0,0,56,2
40,49249,5,13,2,5,2,0,0,50,2
17,331552,1,8,1,5,1,0,0,30,1
45,174426,2,9,2,5,2,0,0,40,1
42,184105,3,10,1,5,2,0,0,28,1
29,37933,5,13,1,3,1,0,0,40,1
57,291529,5,13,2,5,2,4386,0,13,2
23,376416,5,13,1,5,2,0,0,40,1
20,263612,3,10,1,3,1,0,0,40,1
23,227471,2,9,1,5,2,0,0,24,1
39,191103,2,9,1,5,2,0,0,40,1
34,35644,3,10,2,5,2,0,0,40,2
43,227298,5,13,1,5,2,0,0,45,1
25,187508,3,10,1,5,2,0,0,40,1
40,184378,3,10,2,5,2,0,0,60,1
52,190333,2,9,1,5,2,0,0,25,1
48,155372,2,9,1,5,1,0,0,36,1
37,259882,4,11,1,3,1,0,0,6,1
36,217077,2,9,2,5,2,0,0,50,1
33,103596,4,11,2,5,2,0,0,40,1
36,188236,2,9,2,5,1,0,0,40,2
24,353010,5,13,1,5,2,0,0,10,1
42,70655,2,9,1,5,2,0,0,40,1
35,64874,4,12,1,5,2,0,0,40,1
40,219240,2,9,1,5,1,0,0,22,1
50,104849,7,15,2,2,2,0,0,40,1
40,173590,6,14,2,5,2,0,0,50,2
22,412316,2,9,1,3,2,0,0,40,1
57,195835,2,9,2,5,2,0,0,40,1
51,170579,2,9,2,5,2,0,0,40,2
61,230545,2,9,1,5,1,0,0,35,1
71,162297,2,9,1,5,1,0,0,20,1
47,169549,2,9,2,5,2,0,0,40,2
38,117528,5,13,1,5,1,0,0,45,1
25,273876,5,13,1,5,2,0,0,65,1
33,529104,1,7,2,5,2,0,0,50,1
40,456110,1,7,1,5,1,0,0,52,1
39,180868,1,7,1,3,1,0,0,40,1
29,170301,2,9,2,5,1,2829,0,40,1
33,55717,2,9,1,5,2,0,0,40,1
46,166181,3,10,1,3,1,0,0,36,1
24,52242,2,9,2,5,1,0,0,40,2
28,224629,6,14,1,4,2,0,0,30,1
20,197997,2,9,1,5,2,0,0,40,1
34,46144,3,10,1,5,1,0,0,40,1
34,180871,5,13,2,5,2,0,0,55,1
25,212311,3,10,1,3,1,0,0,40,1
36,232874,5,13,2,5,2,0,0,40,1
61,175999,2,9,2,5,2,0,0,40,1
38,177121,3,10,1,5,1,0,0,58,1
57,299358,2,9,1,5,1,0,1719,25,1
20,326624,2,9,1,5,1,0,0,40,1
56,129836,2,9,2,5,1,0,0,10,1
24,225515,5,13,1,5,1,0,0,40,1
60,145664,3,10,1,5,1,0,0,48,1
37,151764,3,10,2,5,2,0,0,50,1
27,183523,3,10,2,5,2,0,0,40,2
54,257869,3,10,1,5,2,0,0,28,1
40,73025,2,9,2,2,2,0,0,30,1
18,165532,1,8,1,5,2,0,0,15,1
51,140035,2,9,2,5,2,0,0,40,2
40,325159,3,10,2,5,2,0,0,50,2
64,161926,2,9,2,5,2,0,0,8,1
24,163665,2,9,1,5,1,2174,0,40,1
33,106938,2,9,2,3,1,0,0,38,1
31,97453,2,9,1,5,1,0,0,40,1
26,242464,2,9,2,5,2,3103,0,40,2
54,155233,5,13,1,5,1,14084,0,40,2
31,248653,1,2,1,5,2,0,0,37,1
39,59313,1,8,2,3,2,0,0,45,1
22,141297,3,10,1,5,2,0,0,40,1
31,227325,3,10,1,5,2,0,0,40,1
68,123653,1,3,1,5,2,0,0,12,1
59,176317,1,6,1,5,1,0,0,37,1
35,77146,2,9,2,5,2,2829,0,45,1
25,169124,5,13,1,5,2,0,0,40,1
23,179413,2,9,1,5,2,0,0,40,1
35,180137,3,10,1,5,2,0,0,60,1
17,179319,1,6,1,5,2,0,0,30,1
19,45766,3,10,1,5,2,0,0,45,1
53,152810,6,14,2,5,2,0,1977,55,2
59,214052,1,3,1,5,1,0,0,40,1
37,201141,2,9,1,5,1,0,0,37,1
74,43599,2,9,1,5,2,0,0,20,1
28,292536,3,10,1,5,2,0,0,50,1
40,82161,5,13,1,5,2,0,0,40,1
30,180656,3,10,2,5,2,0,0,40,1
20,181370,3,10,1,3,2,0,0,40,1
80,148623,7,15,2,5,2,0,0,35,2
51,84399,2,9,2,3,2,0,0,40,1
17,143331,1,6,1,5,2,0,0,15,1
37,48779,5,13,2,5,2,0,0,40,1
19,175495,2,9,1,3,1,0,0,24,1
58,83542,2,9,1,5,2,0,0,40,1
57,214619,3,10,2,5,2,0,0,40,1
37,160035,3,10,1,5,2,0,0,40,1
23,39603,3,10,1,1,2,0,0,40,1
36,181589,5,13,1,5,1,0,0,32,1
33,261511,2,9,2,5,2,0,0,40,1
30,29522,3,10,2,5,1,0,0,40,1
30,36340,2,9,1,5,1,0,0,24,1
41,320984,7,15,2,5,2,99999,0,65,2
57,403625,3,10,2,2,2,0,0,60,2
23,122346,2,9,1,5,2,0,0,40,1
40,105794,7,15,1,5,1,14084,0,50,2
53,152883,2,9,1,3,1,0,0,40,1
31,123037,3,10,1,5,2,0,0,13,1
41,339682,1,3,2,5,2,0,0,40,1
36,182074,2,9,1,5,2,0,0,40,1
30,248588,1,8,1,5,1,0,0,40,1
44,187584,2,9,2,5,2,0,0,40,1
36,46706,2,9,1,5,2,0,0,40,1
42,190290,4,12,2,5,2,0,0,40,2
48,247294,2,9,2,5,2,0,0,30,1
22,117779,5,13,1,5,2,0,0,40,1
38,121602,2,9,2,5,2,0,0,40,1
31,451744,2,9,1,5,2,0,0,50,1
32,107793,2,9,1,5,2,2174,0,40,1
35,339772,2,9,2,3,2,0,0,40,1
21,185582,3,10,1,5,2,0,0,43,1
26,260614,2,9,2,5,2,0,0,40,1
19,53220,2,9,1,3,1,0,0,40,1
43,213844,2,9,2,3,1,0,0,42,2
33,213226,2,9,2,5,2,0,0,60,1
30,58582,5,13,1,5,2,0,0,10,1
52,193116,1,6,2,5,2,0,0,45,1
38,201410,5,13,2,5,2,0,0,40,2
28,190525,5,13,2,5,2,0,0,46,2
57,138285,4,12,2,5,2,0,0,40,1
51,111939,5,13,2,5,2,0,0,50,2
50,109277,1,5,2,5,2,0,0,48,1
32,331539,5,13,2,2,2,0,0,50,2
32,396745,5,13,2,5,2,0,2415,48,2
37,126675,2,9,2,5,2,0,0,40,1
69,349022,2,9,2,5,2,0,0,33,1
33,98145,3,10,1,1,2,0,0,30,1
37,234901,3,10,2,5,2,0,0,50,2
36,100681,3,10,1,5,2,2463,0,40,1
47,265097,2,9,2,5,2,0,0,45,2
63,237379,1,6,2,5,2,0,0,40,1
21,44793,3,10,1,5,2,0,0,65,1
17,270942,2,9,1,5,2,0,0,35,1
56,193622,2,9,1,5,2,0,0,40,1
90,187749,4,12,2,2,2,0,0,20,1
27,160178,3,10,1,5,1,0,0,38,1
38,680390,2,9,1,5,1,0,0,20,1
33,96245,4,12,2,5,2,0,0,50,1
26,34803,2,9,1,5,1,0,0,40,1
20,170091,3,10,1,5,1,0,0,35,1
42,231813,1,7,2,5,2,0,0,40,1
55,23789,2,9,1,5,1,0,0,40,1
32,438711,3,10,2,3,1,0,0,40,1
66,169804,5,13,2,5,2,20051,0,40,2
66,376506,8,16,1,5,1,3273,0,40,1
49,28791,3,10,1,5,1,0,0,40,1
34,162814,2,9,1,3,2,0,0,45,1
38,58108,5,13,2,5,2,0,0,50,2
40,102226,2,9,2,5,2,0,0,40,1
22,209131,4,12,1,5,2,0,0,20,1
46,157117,2,9,2,5,2,0,0,40,1
29,172865,2,9,2,5,2,0,0,50,1
19,29798,1,8,1,1,2,0,0,20,1
71,229424,2,9,1,5,1,0,0,40,1
37,80680,5,13,1,5,1,1151,0,35,1
52,238959,6,14,1,5,2,0,0,32,2
27,189462,6,14,1,5,1,0,0,46,1
52,139347,2,9,2,5,1,0,0,40,1
31,188108,2,9,1,5,2,4101,0,40,1
37,111128,3,10,2,5,2,0,0,50,2
28,81540,2,9,1,5,2,0,0,40,1
25,257562,1,4,2,5,2,0,0,40,1
31,59496,3,10,2,5,2,0,0,50,1
29,29974,2,9,2,5,2,0,0,40,1
45,102597,2,9,1,5,1,0,0,35,1
69,41419,1,4,2,5,2,0,0,20,1
50,118565,1,7,2,3,2,0,0,40,1
54,312897,8,16,2,5,2,0,0,46,2
17,166290,1,5,1,5,1,0,0,20,1
34,160261,2,9,1,2,2,14084,0,35,2
32,116834,2,9,2,5,1,0,0,5,1
23,203076,3,10,1,5,2,0,0,40,1
66,201197,5,13,2,5,2,0,0,45,2
61,273803,2,9,2,5,2,0,0,40,1
55,156797,3,10,1,5,1,0,0,40,1
24,283896,2,9,1,5,2,0,0,40,1
30,149368,2,9,1,5,2,1151,0,30,1
49,156926,4,11,1,5,2,0,0,45,2
21,163911,3,10,1,5,1,0,0,3,1
56,165881,2,9,2,5,2,0,0,50,2
25,86872,2,9,2,5,2,0,0,40,1
49,167523,5,13,1,5,2,0,0,40,1
58,154950,5,13,2,5,2,0,0,40,2
40,171231,5,13,1,5,2,0,0,40,1
62,244933,6,14,1,5,1,0,0,45,1
54,256908,5,13,2,5,2,0,0,25,2
34,33442,4,11,1,5,1,0,0,40,1
18,126142,1,6,1,5,2,0,0,30,1
28,268222,1,7,1,3,1,0,0,40,1
32,167106,2,9,2,2,2,0,0,40,1
22,50065,5,13,1,5,1,0,0,35,1
34,252529,5,13,1,5,2,0,0,48,1
53,199665,5,13,2,5,2,0,0,30,2
47,343579,2,9,2,5,2,0,0,40,1
19,190817,3,10,1,5,1,0,0,40,1
41,151089,3,10,2,5,2,0,2415,55,2
46,186820,3,10,2,5,1,5013,0,40,1
56,210731,1,4,1,5,2,0,0,20,1
42,123816,2,9,1,3,1,0,0,40,1
25,77071,5,13,1,5,1,0,2339,35,1
42,115085,2,9,2,5,2,0,0,50,1
43,170525,5,13,1,5,1,14344,0,40,2
17,209949,1,7,1,5,1,0,1602,12,1
57,34297,1,4,2,5,2,0,0,40,2
40,180985,6,14,2,5,2,0,0,50,2
62,33365,2,9,1,5,1,0,0,40,1
20,197752,3,10,1,5,2,0,0,16,1
47,180551,3,10,2,5,2,0,0,50,1
40,77975,3,10,2,5,2,0,0,40,1
44,159297,2,9,2,2,1,0,0,40,2
48,94342,5,13,2,5,2,0,0,55,1
39,34180,4,11,2,5,2,0,0,60,2
46,367251,3,10,2,3,2,0,0,40,2
72,172407,7,15,2,5,2,99999,0,50,2
53,303462,2,9,2,5,2,0,0,30,1
47,220269,3,10,2,5,2,0,0,40,2
40,45093,2,9,1,5,2,0,0,45,1
34,101709,2,9,1,2,2,0,0,40,1
41,219591,2,9,1,5,2,0,0,40,1
41,76625,2,9,2,5,2,0,0,40,1
20,342599,3,10,1,5,2,0,0,35,1
42,125846,1,2,2,5,2,0,0,60,1
54,238257,5,13,1,5,2,0,0,50,1
39,206253,5,13,2,5,1,0,0,40,1
37,172571,2,9,1,5,2,0,0,40,1
59,95165,8,16,2,5,2,0,0,40,1
69,141181,1,3,2,5,2,1797,0,40,1
24,267843,5,13,1,3,1,0,0,35,1
36,181382,4,11,2,5,2,3103,0,40,2
21,207782,3,10,1,5,2,0,0,30,1
68,103161,2,9,1,5,2,0,0,32,1
20,132320,3,10,1,5,2,0,0,40,1
26,201138,4,11,1,5,1,0,0,35,1
48,239058,1,8,1,5,1,0,0,50,1
39,239755,7,15,2,5,2,0,1902,50,2
21,176262,4,12,1,5,1,0,0,18,1
22,264738,2,9,1,5,1,0,0,42,1
34,182218,4,11,1,5,1,0,0,40,1
33,318982,3,10,2,5,2,0,0,45,2
46,216666,1,5,2,5,2,0,0,40,1
47,274200,1,7,2,5,2,7298,0,40,2
65,150095,5,13,2,5,2,0,0,40,2
23,192978,2,9,2,5,2,0,0,40,1
28,68021,3,10,1,5,1,0,0,30,1
34,28568,2,9,1,5,2,0,0,60,2
20,115057,3,10,1,5,2,0,0,40,1
28,139568,1,7,1,5,2,0,0,40,1
52,138497,5,13,2,5,2,0,0,60,1
40,182460,6,14,2,2,1,0,0,38,2
22,253310,5,13,1,5,1,0,0,7,1
29,130856,2,9,2,5,2,0,0,45,1
31,389765,1,4,2,5,2,0,0,60,1
42,52781,6,14,2,5,2,0,1902,40,2
38,146178,2,9,1,3,1,0,0,40,1
22,231053,1,7,2,5,2,0,0,70,2
21,145964,3,10,1,5,2,0,0,40,1
43,483450,1,5,2,5,2,0,0,40,1
43,198316,5,13,2,5,2,0,0,50,2
33,160614,3,10,2,5,2,0,0,50,1
17,325171,1,6,1,3,2,0,0,35,1
54,172898,7,15,2,5,2,5178,0,50,2
45,186473,2,9,1,5,1,0,0,40,1
55,286967,1,6,2,5,2,0,0,45,1
51,111939,2,9,2,5,2,0,0,35,2
65,325089,1,6,1,5,2,0,0,40,1
21,143582,5,13,1,2,1,0,0,45,1
40,308027,2,9,1,3,1,0,0,40,1
58,105060,3,10,1,3,1,0,0,37,1
53,39643,2,9,1,5,1,0,0,58,1
39,186191,6,14,2,5,2,0,1848,50,2
56,267763,2,9,2,5,2,0,0,40,1
37,124293,3,10,2,5,2,0,0,50,1
44,36271,5,13,2,5,2,0,0,40,1
49,143459,1,5,1,5,2,0,0,38,1
36,186376,3,10,2,2,2,0,0,50,2
59,52822,5,13,2,5,2,0,0,60,1
33,104509,2,9,1,5,1,0,0,40,1
36,184456,7,15,1,5,2,27828,0,50,2
26,192302,3,10,2,5,1,0,0,25,1
22,156822,1,6,1,5,1,0,1762,25,1
25,214413,6,14,1,5,2,0,0,40,1
28,108574,3,10,2,5,1,0,0,15,1
41,223934,4,12,1,5,1,0,0,38,1
45,200559,4,11,2,5,2,0,0,70,1
43,137722,2,9,2,5,2,0,0,40,1
30,261677,1,5,1,3,2,0,0,40,1
33,136331,2,9,2,5,2,0,0,50,1
34,329993,3,10,2,5,2,0,0,40,1
21,91819,4,11,1,5,2,0,0,30,1
31,201122,5,13,2,5,2,0,1902,45,2
48,315423,1,3,2,5,2,0,0,40,1
22,103277,3,10,1,5,1,0,0,20,1
47,236805,3,10,1,5,1,0,0,60,1
27,74883,5,13,1,2,1,0,0,40,1
18,115443,1,7,1,5,2,0,0,25,1
43,150528,6,14,2,5,2,0,0,40,2
36,43701,3,10,1,5,1,0,0,20,1
37,419053,2,9,1,5,2,0,0,40,1
24,183594,4,11,1,5,2,0,0,20,1
24,390348,2,9,1,5,2,0,0,40,1
38,36989,5,13,2,5,2,3908,0,70,1
48,247895,5,13,2,3,2,0,0,40,2
75,191446,1,2,2,3,1,0,0,16,1
43,33521,5,13,1,5,2,0,0,70,2
64,46087,5,13,1,5,1,0,0,50,1
67,129188,8,16,2,5,2,20051,0,5,2
36,356824,2,9,1,5,1,0,0,40,1
53,158746,3,10,2,5,2,0,0,40,1
22,153323,3,10,1,3,2,0,0,20,1
73,130391,2,9,1,5,1,0,0,36,1
46,173613,2,9,1,5,1,0,0,40,1
45,362883,2,9,2,5,2,5013,0,40,1
43,182757,2,9,2,5,2,0,0,40,2
20,50397,2,9,1,3,2,0,0,20,1
43,101709,3,10,1,2,2,0,0,40,1
21,202570,1,8,1,3,2,0,0,48,1
40,145649,2,9,1,3,1,0,0,25,1
36,136343,5,13,2,5,2,0,0,40,2
64,142166,5,13,1,5,2,0,0,45,1
19,242001,3,10,1,5,1,0,0,40,1
46,127089,3,10,2,5,2,5178,0,38,2
46,124071,6,14,1,5,1,0,0,65,2
41,190368,5,13,1,5,1,0,0,70,1
29,19793,3,10,1,5,1,0,0,8,1
28,67661,3,10,1,5,1,0,0,40,1
23,62278,3,10,2,5,2,0,0,45,1
30,295010,5,13,1,5,1,0,0,60,2
44,203897,5,13,2,5,1,0,0,40,1
27,265314,2,9,2,5,2,0,0,45,2
25,159603,2,9,1,5,1,0,0,34,1
29,134331,1,6,2,5,2,0,0,40,1
54,123011,2,9,2,5,2,0,0,40,2
27,274964,5,13,1,5,2,0,0,65,1
34,66309,2,9,2,5,2,0,0,35,1
38,73471,3,10,2,5,2,0,0,50,1
24,26671,2,9,1,1,1,0,0,40,1
56,357118,6,14,2,5,1,0,0,40,2
35,184655,2,9,2,5,2,0,0,62,1
23,55492,4,11,1,1,1,0,0,30,1
23,175266,3,10,1,5,2,0,0,40,1
19,188008,3,10,1,3,1,0,0,20,1
42,87284,7,15,2,5,2,7298,0,35,2
46,330087,5,13,2,5,2,15024,0,45,2
48,56975,2,9,1,2,1,0,0,84,1
27,150025,2,9,1,5,2,0,0,40,1
22,189203,4,12,1,5,2,0,0,15,1
49,330874,3,10,2,5,2,0,0,70,2
23,136824,3,10,1,5,2,0,0,20,1
24,201179,2,9,1,5,2,0,0,40,1
34,324654,2,9,1,2,2,0,0,40,1
25,366207,2,9,1,5,2,0,0,40,1
33,103860,3,10,2,5,2,0,0,50,1
22,106700,4,12,1,5,1,0,0,27,1
54,163557,2,9,1,5,1,0,0,30,1
39,286261,6,14,1,5,1,0,0,40,1
25,123083,5,13,1,5,1,0,0,40,1
75,125197,2,9,2,5,2,0,0,26,1
28,278073,2,9,1,3,2,0,0,30,1
50,133963,5,13,1,5,1,0,0,50,1
62,71467,5,13,2,5,2,0,0,55,2
40,76487,2,9,2,5,2,0,0,40,1
58,215245,5,13,1,5,1,0,0,37,1
24,127185,4,12,2,5,1,0,0,40,1
21,179720,2,9,1,5,1,0,0,30,1
40,88909,5,13,2,5,2,15024,0,50,2
45,341995,4,11,2,5,2,0,1902,42,2
48,173938,2,9,2,5,2,0,0,60,1
34,344275,2,9,1,5,2,0,0,70,1
23,150463,2,9,1,4,1,0,0,40,1
43,209544,6,14,1,5,1,10520,0,50,2
42,201723,3,10,1,5,2,0,0,40,1
39,343476,5,13,2,5,2,15024,0,50,2
52,77392,2,9,2,5,2,0,0,60,1
21,171156,3,10,1,5,1,0,0,35,1
56,357118,5,13,1,5,1,0,0,60,1
48,167749,2,9,2,5,1,0,0,40,2
37,352882,2,9,1,2,1,0,0,70,2
25,51201,2,9,2,5,2,0,0,35,1
40,365986,5,13,2,5,2,0,0,40,2
34,400416,1,7,1,3,2,0,0,45,1
52,31533,2,9,1,5,2,0,0,40,1
41,106900,5,13,2,5,2,0,1902,42,2
36,192337,2,9,1,5,2,0,0,40,1
21,118712,4,11,1,5,2,0,1504,40,1
28,301654,5,13,1,5,1,0,0,40,1
31,145162,5,13,2,5,2,0,0,60,2
20,88126,3,10,1,5,2,0,0,9,1
68,165017,2,9,2,5,2,0,0,40,2
35,238342,2,9,2,5,2,0,0,40,1
32,857532,2,9,1,3,2,0,0,40,1
64,134378,6,14,2,5,2,0,0,50,2
17,260797,1,6,1,5,1,0,0,23,1
25,138765,5,13,1,5,2,0,0,20,1
74,256674,2,9,1,5,1,0,0,25,1
31,247444,4,11,2,5,2,0,0,40,1
51,454063,8,16,2,5,2,7298,0,40,2
67,180539,2,9,2,5,2,0,0,10,1
42,397346,2,9,1,5,2,3325,0,40,1
29,107160,2,9,1,5,2,0,0,40,1
31,262024,2,9,2,3,2,0,0,40,1
21,131230,2,9,2,5,2,0,0,37,1
67,274451,1,6,2,5,2,0,0,16,1
41,365986,2,9,1,5,2,0,0,40,2
27,204515,5,13,1,5,1,0,0,36,1
51,99316,1,8,1,5,2,0,0,50,1
21,206681,1,7,2,5,1,0,0,40,1
28,268726,2,9,2,5,2,0,0,46,1
